Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Tax status,In stock?,Stock,Backorders allowed?,Sold individually?,Regular price,Sale price,Categories,Images,Weight (kg),Manage stock?,Stock status
simple,,Vitatech – Sleep Support,1,0,visible,"Sleep Support by Vitatech. A premium supplement formulated for optimal results. Available at Elvare Group with fast, reliable delivery across South Africa.","Vitatech Sleep Bolster Tablets. High absorption all natural sleep aid supplement. Encourages relaxation and a restful nights sleep. Advanced botanical blend. Tablet to be taken daily. All natural advanced sleep aid supplement

Promotes relaxation and a restful nights sleep

Daily wellness supplement to compliment ythis lifestyle. SERVINGS: 30 Coated Tablets

Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,1,,0,0,115.00,,"Health & Recovery, Vitatech",https://www.psychoskull.co.za/wp-content/uploads/2026/03/WhatsApp-Image-2026-03-04-at-08.32.34-1.jpeg,,0,instock
simple,,Vitatech – Test Support,1,0,visible,"Test Support by Vitatech. A premium supplement formulated for optimal results. Available at Elvare Group with fast, reliable delivery across South Africa.","Vitatech Testo Bolster tablets male performance supplement. Efficient and fast acting male vitality supplement all natural ingredients to naturally boost male vitality and performance. Tablet to be taken daily. All natural Testosterone support supplement

Effective and fast acting male vitality supplement all natural ingredients to naturally boost male vitality and performance

Daily wellness supplement to compliment ythis lifestyle.

Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,1,,0,0,95.00,,"Health & Recovery, Vitatech",https://www.psychoskull.co.za/wp-content/uploads/2026/03/WhatsApp-Image-2026-03-04-at-08.32.34.jpeg,,0,instock
simple,,Vitatech – Vitamin C shot Sachet,1,0,visible,"Vitatech Berberine Plus, the latest in weight management harnessing the power of nature. Bolsters blood sugar balance, metabolism, and weight management with highly bioavailable Dihydroberberine for optimal absorption

Available at Elvare Group with fast, reliable delivery across South Africa.","Vitamin C shot Sachet by Vitatech. A premium supplement formulated for optimal results. Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,1,,0,0,25.00,,"Health & Recovery, Vitatech",https://www.psychoskull.co.za/wp-content/uploads/2026/03/WhatsApp-Image-2026-03-04-at-08.32.35.jpeg,,0,instock
simple,,Vitatech – Joint Support,1,0,visible,"Vitatech Berberine Plus, the latest in weight management harnessing the power of nature. Bolsters blood sugar balance, metabolism, and weight management with highly bioavailable Dihydroberberine for optimal absorption

Available at Elvare Group with fast, reliable delivery across South Africa.","Vitatech Joint Bolster tablets with With OptiMSM® and Glucosamine HCL. Efficient and fast acting all natural supplement. Tablet to be taken daily. One a day

For women’s health boosts energy, immunity and bone strength

Daily wellness supplement to compliment ythis lifestyle.

Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,1,,0,0,105.00,,"Health & Recovery, Vitatech",https://www.psychoskull.co.za/wp-content/uploads/2026/03/WhatsApp-Image-2026-03-04-at-08.32.34-2.jpeg,,0,instock
simple,,Evolve – Creatine HCL Caps,1,0,visible,"Creatine HCL Caps by Evolve. A premium supplement formulated for optimal results. Available at Elvare Group with fast, reliable delivery across South Africa.","Evolve Nutrition Basix Creatine HCL is creatine that is bonded to hydrogen chloride. This bond enables the creatine to ‘survive’ going through stomach acid to reach ythis muscle cells at full dose. A benefit of Creatine HCL is that it does not have to be loaded like Creatine Monohydrate. Creatine is one of the most studied sports supplements on the market, shown to increase workout performance and improve recovery.

Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,1,,0,0,210.00,,"Evolve, Creatine, Health & Recovery",https://www.psychoskull.co.za/wp-content/uploads/2026/03/evolve-nutrition-basix-creatine-hcl_1.jpg,,0,instock
simple,,SSA – Hellfire Pump 120g,1,0,visible,"Hellfire Pump 120g by SSA. A premium supplement formulated for optimal results. Available at Elvare Group with fast, reliable delivery across South Africa.","SSA Supplements Hellfire Pump Max is another edition in the Hellfire Pre-Workout Series, that literally gets you PUMPED up each and every workout! What’s inside? This stimulant-free formula, packed with the best vasodilating and nitric oxide boosting ingredients, will leave you with skin-ripping pumps and super-charge ythis workout performance! SSA Hellfire Pump Max features high-dosed Citrulline for maximum blood flow and nutrient delivery, with Arginine AKG, Beta Alanine and Creatine also included to increase strength and muscle endurance, everything you need and more for the ULTIMATE PUMP! Take it anytime of day or stack it with any other Hellfire Pre-Workout to maximise performance. Benefits

- Boosts Nitric Oxide & Pumps

- Stimulant FREE

- Increased nutrient delivery

- Improved Workout Performance

When do I take it? Take 1 serving 15-30 minutes pre-workout. How do I take it? Mix 1 serving into 250ml cold water.

Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,1,,0,0,200.00,,"SSA, Pre Workout",https://www.psychoskull.co.za/wp-content/uploads/2026/03/WhatsApp-Image-2026-02-25-at-17.09.13-2.jpeg,,0,instock
simple,,SSA – Hellfire Black 120g,1,0,visible,"The most extreme pre-workout you will ever experience. The Hellfire series of Pre-Workout supplements have been a favourite amongst athletes and hardcore weightlifters for years, and SSA’s Hellfire Black has exceeded all expectations with its hard-hitting formula! With ADVANCED users in mind, Hellfire Black was formulated to provide even the most seasoned Pre-Workout user with an experience they will never forget. Packed with highly concentrated ingredients, SSA’s Hellfire Black offers a true one serving formula that will provide an immediate surge of energy and focus each and every time.

Available at Elvare Group with fast, reliable delivery across South Africa.","The most extreme pre-workout you will ever experience. The Hellfire series of Pre-Workout supplements have been a favourite amongst athletes and hardcore weightlifters for years, and SSA’s Hellfire Black has exceeded all expectations with its hard-hitting formula! With ADVANCED users in mind, Hellfire Black was formulated to provide even the most seasoned Pre-Workout user with an experience they will never forget. Packed with highly concentrated ingredients, SSA’s Hellfire Black offers a true one serving formula that will provide an immediate surge of energy and focus each and every time. Benefits

- Improved Energy and Focus

- Maximise Workout Performance

When do I take it? Take 1 serving 15-30 minutes pre-workout. How do I take it? Mix 1 serving into 250ml cold water. Do not take more than 1 serving per 24 hthis period.

Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,1,,0,0,200.00,,"SSA, Pre Workout",https://www.psychoskull.co.za/wp-content/uploads/2026/03/WhatsApp-Image-2026-02-25-at-17.09.13-1.jpeg,,0,instock
simple,,Limitless – Methylene Blue,1,0,visible,"Encourages Accelerated Healing

Tissue Regeneration

Improved Gut Health

Available at Elvare Group with fast, reliable delivery across South Africa.","Each bottle features 60 capsules, offering 60 servings with 10 mg of methylene blue per capsule. Methylene blue is a synthetic compound with a long history of use, known for its potential to amplify mitochondrial efficiency and act as an antioxidant. This supplement works to sharpen mental focus and boost overall vitality, making it a unique addition to your wellness regimen. Key Features
Precise Potency: Offers 10 mg of methylene blue per serving, a low dose intended for safe, daily cognitive and cellular support. Daily Convenience: With 60 capsules, take one per day for a 60-day supply, easily integrating into ythis routine. Mitochondrial Boost: Amplifies energy production at the cellular level, potentially improving stamina and mental clarity. Premium-grade Formula: Delivers pharmaceutical-grade methylene blue in a clean, capsule form (specific purity details unavailable). Benefits
Cognitive Enhancement: May improve memory, focus, and mental sharpness by supporting brain energy metabolism. Cellular Energy: Encourages mitochondrial function, helping to combat fatigue and optimize physical performance. Antioxidant Support: Acts as a mild antioxidant, potentially protecting cells from oxidative stress and supporting longevity. How to Use
Take 1 capsule daily with water, preferably in the morning or early afternoon, to align with energy and focus needs. Avoid taking late in the day to prevent potential sleep disruption. Consult ythis healthcare provider before use, especially if you have medical conditions, are pregnant, or are on medications like SSRIs or MAOIs, due to possible interactions. Why Choose Limitless Performance Methylene Blue? This supplement offers a low-dose, accessible way to tap into methylene blue’s emerging benefits for brain health and vitality. Whether you’re a professional seeking a mental edge or someone focused on cellular wellness, Limitless Performance Methylene Blue provides a cutting-edge supplement to elevate ythis potential. Storage
Store in a cool, dry place, away from direct sunlight. Keep out of reach of children. Note: Results may vary. Benefits are based on general methylene blue research; verify specific claims with the manufacturer. Avoid overuse, as high doses may cause side effects like urine discoloration or serotonin-related risks.

Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,1,,0,0,315.00,,"Health & Recovery, Limitless Performance",https://www.psychoskull.co.za/wp-content/uploads/2026/02/LP000007.webp,,0,instock
simple,,SSA – Clear Whey,1,0,visible,"- Elevate ythis hydration and recovery with SSA Clear Whey Isolate – a light, refreshing alternative to traditional milky protein shakes. Available in Lemon Lime and Fruit Punch, this ultra-clean formula delivers premium-grade protein with a crisp, juice-like taste.

Available at Elvare Group with fast, reliable delivery across South Africa.","Benefits:

- 20g Protein per Serving

Bolsters muscle recovery and growth with fast-absorbing whey isolate. - Clear & Light Texture

Mixes into a refreshing drink – no milky residue, excellent for post-workout hydration. - Low Carb & Fat-Free

Just 1g carbs, 0g fat, and 0g sugar per serving – ideal for lean goals. - Packed with EAAs & BCAAs

Incorporates 9g of essential amino acids and 4.3g of BCAAs per serving for optimal recovery. - Electrolyte-Friendly

Features sodium and amino acids to support hydration and performance. How to use
Add 1 scoop (26g) to 300–400ml of cold water, shake for 30 seconds, and enjoy. Why choose SSA Clear Whey? Whether you’re cutting, training hard, or just want a lighter protein option, SSA Clear Whey Isolate delivers clean nutrition without compromise. It’s dairy-based but transparent, and manufactured in South Africa to the highest standards. Ideal for lactose sensitive individuals.

Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,1,,0,0,735.00,,"SSA, Creatine, Protein",https://www.psychoskull.co.za/wp-content/uploads/2026/02/SSA_Clear_Whey_Isolate_Fruit_Punch_6Nov2025.png.webp,,0,instock
simple,,Vitatech – Berberine Plus,1,0,visible,"Vitatech Berberine Plus, the latest in weight management harnessing the power of nature. Bolsters blood sugar balance, metabolism, and weight management with highly bioavailable Dihydroberberine for optimal absorption

Available at Elvare Group with fast, reliable delivery across South Africa.","Vitatech Berberine Plus

- Support Weight Management

- Blood Sugar Balance

- AMPK Activation for cellular energy

- Improved insulin sensitivity

- Cardiovascular Health

Potent Metabolic Activator – Dihydroberberine is a more bioavailable form of Berberine, ensuring better absorption and longer-lasting effects in the body. It plays a key role in activating AMPK (the body’s metabolic “master switch”), helping regulate blood sugar levels, enhance insulin sensitivity, and bolster healthy weight management by optimizing glucose and fat metabolism. Liver Bolster & Detoxification – Milk Thistle is rich in Silymarin, a potent antioxidant that supports liver function, detoxification, and metabolic health. A healthy liver is essential for efficient fat metabolism and blood sugar regulation, making Milk Thistle a valuable addition to this formula for holistic weight and metabolic

Inflammation & Insulin Sensitivity – Turmeric contains 95% Curcuminoids, which have potent anti-inflammatory and antioxidant properties. It plays a critical role in reducing inflammation linked to insulin resistance, supporting better blood sugar control, and enhancing overall metabolic health, which is essential for sustainable weight management. Blood Sugar Regulation & Fat Metabolism – Banaba Leaf is rich in Corosolic Acid, a compound known to bolster glucose uptake into cells, mimicking the effects of insulin. This supports stabilize blood sugar levels, reduce cravings, and support fat metabolism, making it an excellent natural aid for weight loss and healthy energy regulation. Enhanced Absorption & Metabolic Boost – Black Pepper features 95% Piperine, which significantly enhances the bioavailability of other ingredients, particularly Turmeric and Berberine. Additionally, it bolsters digestion, metabolism, and fat breakdown, helping the body utilize nutrients more effectively and amplify the benefits of this formulation.

Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,1,,0,0,200.00,,"Health & Recovery, Vitatech",https://www.psychoskull.co.za/wp-content/uploads/2026/02/Berberine-1.png,,0,instock
simple,,TNT – GDA,1,0,visible,"With GlucoVantage (Dihydroberberine) 

- Optimize Glucose Disposal 

- Maximize Pump & Recovery 

- Enhanced muscle glycogen replenishment 

- Bolster anabolism 

- Improved fat loss

Available at Elvare Group with fast, reliable delivery across South Africa.","GDAs are popular in the fitness industry because athletes are very reliant on efficient insulin timing and glycogen uptake. GDA decreases the amount of insulin secreted by the body when consuming carbohydrate rich meals by acting as insulin and shuttling glucose into muscle cells. The act of shuttling glycogen into muscle cells is desirable, but when Elvare Group solely rely on insulin we run the risk of moving glucose into fat cells. By decreasing the body’s own insulin production, insulin receptors can be optimized and a decrease in fat gains can be realized. Similarly the GDAs, by mimicking insulins anabolic property, can shuttle glucose into the muscle resulting in lean muscle gain. A good quality GDA will allow you to eat more carbs to help encourage lean muscle gain, aid performance and limit the amount of these carbs being eventually stored as body fat. By taking GDA with ythis pre-workout meal, it will enhance the uptake of these carbs into glycogen within the muscle which then can be used as fuel when training. Glycogen full muscles when training will lead to greater muscle connection and longer pumps when training.

Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,1,,0,0,450.00,,"Performance, TNT Mercury",https://www.psychoskull.co.za/wp-content/uploads/2025/11/GDA-980x980-1.webp,,0,instock
simple,,Healthy U – GLP1,1,0,visible,"Introducing the all new GLP1 enhancer

- Amplifies metabolism even with reduced calorie intake. - Stabilizes blood sugar, reducing cravings and hunger. - Bolsters gut health, reducing potential side effects of GLP-1 meds (like slow gastric emptying). - Boosts mental clarity, motivation, and mood during calorie restrictions. - Assists with weight loss

- Improved blood sugar control in type 2 diabetes

- Reductions in cardiovascular and chronic kidney disease risks

Available at Elvare Group with fast, reliable delivery across South Africa.","Introducing the all new GLP1 enhancer

- Amplifies metabolism even with reduced calorie intake. - Stabilizes blood sugar, reducing cravings and hunger. - Bolsters gut health, reducing potential side effects of GLP-1 meds (like slow gastric emptying). - Boosts mental clarity, motivation, and mood during calorie restrictions. - Assists with weight loss

- Improved blood sugar control in type 2 diabetes

- Reductions in cardiovascular and chronic kidney disease risks

Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,1,,0,0,400.00,,"Healthy U Nutrition, Aminos, Health & Recovery, Peptides",https://www.psychoskull.co.za/wp-content/uploads/2025/10/WhatsApp-Image-2025-10-23-at-09.13.40.jpeg,,0,instock
simple,,Healthy U Flask,1,0,visible,"Healthy U Flask. A premium supplement formulated for optimal results. Available at Elvare Group with fast, reliable delivery across South Africa.",Premium-grade with Multiple Lids,taxable,0,,0,0,315.00,,"Healthy U Nutrition, Accessories",https://www.psychoskull.co.za/wp-content/uploads/2025/09/WhatsApp-Image-2025-09-11-at-10.28.33-1.jpeg,,0,outofstock
simple,,Black Bull – 700ml Shaker Bottle,1,0,visible,"MALE PERFORMANCE POWERHOUSE

• Increase muscle mass & strength

• Build stronger & denser bones

• Increase sex drive & function

Available at Elvare Group with fast, reliable delivery across South Africa.","SHAKER BOTTLE FEATURES
✓ Carry loop for easy transport

✓ Rounded base fits in cup holders

✓ Easy to read measurement markings

Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,0,,0,0,65.00,,"Accessories, Black Bull",https://www.psychoskull.co.za/wp-content/uploads/2025/08/WhatsApp-Image-2025-08-09-at-08.58.10.jpeg,,0,outofstock
simple,,Slender You – Shaker,1,0,visible,"Supercharge ythis wellness journey, boost your immunity and fight bloating with 34 superfoods in one powerful green juice.

Available at Elvare Group with fast, reliable delivery across South Africa.","New & improved ULTRA cute Shaker Bottle. Convenient 500ml size to fit in ythis kit bag or carry in your hand bag

Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,0,,0,0,55.00,,"Slender You, Health & Recovery, Accessories",https://www.psychoskull.co.za/wp-content/uploads/2025/08/WhatsApp-Image-2025-08-09-at-08.58.10-1.jpeg,,0,outofstock
simple,,Enhanced Nutrition – GLP – 1 Tablets,1,0,visible,Advanced adrenal & cortisol support,"ENHANCHED GLP-1 works to Enhance your weight loss journey. Oral GLP-1 to bolster weight loss efforts and improve metabolic health. ENHANCHED GLP-1

- Significant weight loss

- Improved blood sugar control

- Reduced appetite

- Enhanced feelings of fullness

30 Capsules in the Bottle

What’s in the box

1 x Bottle

Disclaimer

DISCLAIMER: This supplement may be a complementary medicine and/or not have been evaluated and verified by the South African Health Products Regulatory Authority for its quality, safety or intended use. Use of This supplement is therefore not intended to compensate for diagnosis, treatment, cure, or mitigation of medical conditions and must not substitute the obtaining of medical advice from a registered health professional for any health or health-related conditions.

Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,1,,0,0,735.00,,"Fat Burners, Health & Recovery","https://www.psychoskull.co.za/wp-content/uploads/2025/07/s-zoom.webp, https://www.psychoskull.co.za/wp-content/uploads/2025/07/s-zoom-2.webp",,0,instock
simple,,Evolve – R.E.A.L HYDRATION,1,0,visible,"R.E.A.L HYDRATION by Evolve. A premium supplement formulated for optimal results. Available at Elvare Group with fast, reliable delivery across South Africa.","R.E.A.L HYDRATION by Evolve. A premium supplement formulated for optimal results. Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,1,,0,0,265.00,,"Evolve, Aminos, Pre Workout",https://www.psychoskull.co.za/wp-content/uploads/2025/06/WhatsApp-Image-2025-06-26-at-16.25.35.jpeg,,0,instock
simple,,Nova – Testolone,1,0,visible,"Testolone by Nova. A premium supplement formulated for optimal results. Available at Elvare Group with fast, reliable delivery across South Africa.","Testolone by Nova. A premium supplement formulated for optimal results. Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,1,,0,0,445.00,,"Performance, Health & Recovery, Nova Lab",https://www.psychoskull.co.za/wp-content/uploads/2025/06/tesolone.webp,,0,instock
simple,,Nova – Ostarine,1,0,visible,"Ostarine by Nova. A premium supplement formulated for optimal results. Available at Elvare Group with fast, reliable delivery across South Africa.","Ostarine by Nova. A premium supplement formulated for optimal results. Available at Elvare Group with fast, reliable delivery across South Africa.",taxable,1,,0,0,380.00,,"Performance, Health & Recovery, Nova Lab",https://www.psychoskull.co.za/wp-content/uploads/2025/06/ostarine.webp,,0,instock
